time,x,z,rotY,speed
50.3161,38.4509,35.6585,54.8516,0.0041
50.4526,38.4889,35.6035,55.1261,0.5023
50.8327,38.7187,35.1406,75.3637,1.3608
50.9636,38.7463,35.0963,78.9306,0.3988
51.0997,38.7488,35.1005,78.9006,0.0474
51.2365,38.7486,35.1011,78.9008,0.0042
51.3751,38.7485,35.1017,78.8998,0.0044
51.7068,38.7481,35.1031,78.9005,0.0045
51.8424,38.7479,35.1036,78.9020,0.0043
51.9800,38.7478,35.1042,78.9019,0.0044
52.1149,38.7476,35.1048,78.9017,0.0042
52.4929,38.7472,35.1064,78.9037,0.0044
52.6309,38.7470,35.1069,78.9037,0.0040
52.7692,38.7469,35.1074,78.9056,0.0042
52.9072,38.7467,35.1080,78.9056,0.0046
53.2859,38.7462,35.1100,78.9082,0.0054
53.3915,38.7804,34.9924,78.8643,1.1736
53.5276,38.8293,34.7527,78.7730,1.7985
53.6645,38.8909,34.5135,79.0869,1.8061
53.8023,38.9495,34.2727,79.2304,1.8112
54.1356,39.0850,33.7295,79.1379,1.7063
54.2546,39.1253,33.5861,79.4414,1.2533
54.3964,39.1244,33.5821,79.4236,0.0328
54.5367,39.1241,33.5832,79.4276,0.0085
54.6783,39.1238,33.5843,79.4293,0.0080
54.9942,39.1234,33.5858,79.4241,0.0049
55.1326,39.1232,33.5863,79.4218,0.0038
55.2751,39.1231,33.5868,79.4216,0.0036
55.4151,39.1230,33.5873,79.4200,0.0037
55.7968,39.1227,33.5884,79.4164,0.0030
55.9415,39.1040,33.4304,87.0659,1.1402
56.0836,39.0740,33.3593,103.3749,0.5439
56.2208,39.0460,33.2842,121.9704,0.5847
56.6462,39.0490,33.2560,125.3780,0.0688
56.7842,39.0515,33.2614,125.4055,0.0479
56.9263,39.0530,33.2633,125.4105,0.0178
57.0675,39.0543,33.2646,125.4151,0.0129
57.4482,39.0569,33.2677,125.4263,0.0108
57.5873,39.0577,33.2689,125.4287,0.0107
57.7302,39.0587,33.2700,125.4312,0.0108
57.8712,39.0596,33.2714,125.4330,0.0118
58.2517,39.0623,33.2748,125.4389,0.0118
58.3607,39.0444,33.2521,125.4159,0.2729
58.5036,38.9239,33.0721,125.2227,1.5882
58.6417,38.7862,32.8368,125.8158,1.9980
58.7824,38.6461,32.6244,126.1786,1.8221
59.1139,38.2973,32.1658,125.6860,1.7472
59.2412,38.2167,32.1080,124.8382,0.7804
59.3809,38.1846,32.1047,124.5285,0.2574
59.5208,38.1906,32.1025,124.4950,0.0595
59.8587,38.1934,32.1013,124.4818,0.0110
59.9708,38.1933,32.1011,124.4825,0.0015
60.1139,38.1932,32.1010,124.4832,0.0011
60.2542,38.1932,32.1010,124.4826,0.0007
60.3951,38.1931,32.1009,124.4825,0.0003
60.7284,38.1931,32.1009,124.4820,0.0002
60.8692,38.1106,32.0028,122.9852,0.9149
61.0106,38.0787,31.9018,107.1143,0.7672
61.1546,38.1087,31.8644,87.6621,0.3875
61.4922,38.1336,31.8818,31.6178,0.1000
61.6205,38.0637,31.8082,14.0867,0.8103
61.7613,38.0309,31.7822,12.1660,0.3061
61.8951,38.0371,31.7884,11.9384,0.1088
62.3172,38.0377,31.7898,11.9432,0.0053
62.4404,38.0375,31.7898,11.9432,0.0018
62.5739,38.0374,31.7898,11.9432,0.0012
62.7069,38.0372,31.7899,11.9429,0.0013
63.1350,38.0368,31.7899,11.9429,0.0010
63.2725,38.0367,31.7899,11.9432,0.0008
63.4033,38.0366,31.7899,11.9430,0.0002
63.5338,38.0673,31.7825,12.1213,0.2481
63.9117,38.7638,31.6281,12.7554,1.8881
64.0304,38.8416,31.6376,15.9158,0.6786
64.1685,38.8350,31.6455,16.2655,0.1102
64.3061,38.8356,31.6453,16.2672,0.0044
64.7194,38.8364,31.6449,16.2757,0.0023
64.8396,38.8367,31.6448,16.2773,0.0024
64.9799,38.8370,31.6446,16.2805,0.0026
65.1204,38.8374,31.6444,16.2811,0.0032
65.4999,38.8380,31.6442,16.2805,0.0018
65.6101,38.9512,31.6318,15.0372,1.0338
65.7471,39.0104,31.5608,25.4069,0.6791
65.8841,39.0436,31.5534,45.0287,0.2494
66.2942,39.0545,31.5747,103.0086,0.0655
66.4191,39.0425,31.5692,114.2959,0.2487
66.5582,39.0415,31.5668,114.3645,0.0478
66.6983,39.0426,31.5685,114.3177,0.0155
67.1085,39.0434,31.5700,114.3154,0.0041
67.2296,39.0434,31.5702,114.3150,0.0014
67.3697,39.0435,31.5703,114.3138,0.0014
67.5129,39.0436,31.5705,114.3142,0.0013
67.6552,39.0437,31.5707,114.3136,0.0013
67.9727,39.0438,31.5710,114.3135,0.0012
68.0966,39.0439,31.5711,114.3133,0.0010
68.2394,39.0440,31.5713,114.3136,0.0011
68.3792,38.9784,31.4225,114.1433,1.1974
68.8071,38.7208,30.7322,114.5321,1.7400
68.9291,38.6423,30.5207,115.1164,1.8592
69.0676,38.5349,30.2630,115.2889,2.0173
69.2073,38.4263,29.9864,115.2942,2.1606
69.6265,38.0518,29.2474,116.1636,1.9803
69.7509,37.9770,29.0842,116.4984,1.4429
69.8906,37.8650,28.8848,116.4404,1.6384
70.0305,37.7417,28.6559,115.9784,1.8675
70.4575,37.3873,27.9430,116.1707,1.8814
70.5812,37.2837,27.7247,116.0441,1.9810
70.7216,37.1621,27.4988,115.8562,1.8318
70.8641,37.0363,27.2775,115.6435,1.7928
71.2913,36.6637,26.5440,116.4006,1.9282
71.4194,36.6479,26.5139,116.2897,0.2719
71.5609,36.6483,26.5146,116.2921,0.0060
71.7010,36.6485,26.5150,116.2941,0.0030
71.8431,36.6486,26.5152,116.2951,0.0019
72.1711,36.6489,26.5156,116.2957,0.0014
72.2961,36.6490,26.5157,116.2959,0.0014
72.4404,36.6490,26.5158,116.2965,0.0011
72.5857,36.6492,26.5160,116.2938,0.0017
72.9960,36.6495,26.5166,116.2968,0.0015
73.1202,36.6495,26.5167,116.2979,0.0013
73.2630,36.6496,26.5169,116.2992,0.0010
73.4043,36.6498,26.5171,116.2932,0.0022
73.8330,36.6501,26.5177,116.2963,0.0016
73.9446,36.6502,26.5178,116.2969,0.0011
74.0876,36.6502,26.5179,116.2985,0.0005
74.2313,36.6502,26.5179,116.2990,0.0004
74.3754,36.6503,26.5180,116.2993,0.0002
74.7087,36.6503,26.5180,116.2996,0.0001
74.8350,36.6138,26.4639,117.1092,0.5492
74.9797,36.4901,26.2607,115.0835,1.6552
75.1218,36.4997,26.1746,110.2495,0.6100
75.5310,36.4924,26.1818,110.2829,0.0483
75.6547,36.4922,26.1817,110.2752,0.0093
75.7972,36.4922,26.1819,110.2818,0.0019
75.9388,36.4923,26.1821,110.2811,0.0013
76.3665,36.4924,26.1823,110.2805,0.0004
76.4895,36.4924,26.1823,110.2800,0.0001
76.6329,36.4924,26.1823,110.2799,0.0001
76.7760,36.4924,26.1823,110.2803,0.0001
76.9175,36.4829,26.1546,110.3002,0.2105
