time,x,z,rotY,speed
44.8008,14.5982,39.3805,311.4234,1.0816
44.9225,14.6908,39.4624,311.4332,1.0160
45.0445,14.7787,39.5489,311.2333,1.0156
45.4350,14.9954,39.8256,311.3430,0.9108
45.5376,15.0690,39.9141,311.4055,1.1259
45.6609,15.1542,40.0046,311.4272,1.0347
45.7843,15.2611,40.0980,311.4702,1.1561
45.9065,15.3621,40.1960,311.4817,1.1562
46.0289,15.4699,40.3104,311.2584,1.2873
46.3613,15.6598,40.5879,310.9764,1.0288
46.4631,15.7038,40.6745,311.0728,0.9577
46.5838,15.7711,40.7751,311.2085,1.0561
46.7058,15.8823,40.8647,311.0853,1.1752
46.8284,15.9827,40.9521,310.7873,1.0891
47.2421,16.2890,41.3269,312.6074,1.1705
47.3768,16.3932,41.4362,312.2928,1.1244
47.4984,16.4770,41.5293,312.1666,1.0304
47.6200,16.5529,41.6224,312.1812,0.9942
47.7426,16.6215,41.7223,312.2469,0.9907
48.1525,16.9291,42.0496,312.3431,1.0960
48.2893,17.0139,42.1540,312.4247,0.9917
48.4117,17.1068,42.2604,312.4296,1.1551
48.5342,17.2234,42.3734,312.2019,1.3542
48.6542,17.3368,42.4874,312.6703,1.3835
49.0679,17.5911,42.8142,312.8527,1.0039
49.1705,17.6582,42.8956,312.8224,1.0282
49.2920,17.7481,42.9821,312.9622,1.0265
49.4136,17.8514,43.0444,313.3333,1.0356
49.5344,17.9103,43.0981,313.3637,0.6751
49.9481,18.1441,43.4408,313.9883,1.0052
50.0566,18.2707,43.5210,313.6480,1.3841
50.1789,18.3879,43.6098,313.5619,1.2021
50.3003,18.4841,43.6813,313.6477,0.9870
50.4216,18.5602,43.7680,315.2392,0.9508
50.5417,18.5588,43.8562,319.2108,0.7348
50.8751,18.7935,44.0000,337.9515,0.8258
50.9875,18.8415,44.0758,344.4299,0.8021
51.1110,18.9569,44.0758,344.6511,0.9373
51.2334,19.0823,44.1036,344.7385,1.0498
51.3610,19.2414,44.1480,344.8021,1.2952
51.7764,19.6590,44.2808,346.5061,1.0576
51.8778,19.7637,44.3153,346.6141,1.0873
52.0005,19.9028,44.3676,346.8260,1.2130
52.1218,20.0374,44.4176,346.8187,1.1841
52.2447,20.1666,44.4551,346.6903,1.0972
52.6610,20.5048,44.5114,346.2122,0.8315
52.7644,20.5802,44.5542,346.2003,0.8638
52.8864,20.6741,44.6119,346.8493,0.9038
53.0098,20.7743,44.6805,347.2090,0.9982
