time,x,z,rotY,speed
24.1073,32.7433,44.4296,354.1665,1.9955
24.2406,32.9726,44.4529,355.1703,1.7317
24.3733,33.2564,44.4817,5.9844,2.1506
24.5067,33.5245,44.4626,15.4850,2.0165
24.6437,33.7385,44.4029,15.6071,1.6311
24.7782,34.0010,44.3367,15.6923,2.0135
24.9097,34.2633,44.2765,16.0467,2.0469
25.0417,34.5004,44.2176,16.1173,1.8527
25.1771,34.7978,44.1255,16.2672,2.3013
25.3137,35.0774,44.0625,16.2269,2.1014
25.4407,35.3458,44.0030,20.7508,2.1652
25.5684,35.5775,43.8984,30.3239,2.0100
25.7007,35.7556,43.8305,36.5746,1.4421
25.8305,35.9544,43.7211,49.8077,1.7492
25.9538,36.0947,43.5713,57.1635,1.6640
26.0798,36.2352,43.3836,58.6953,1.8601
26.2054,36.3579,43.1570,58.8617,2.0531
26.3354,36.4833,42.9560,58.9923,1.8222
26.4686,36.6134,42.7165,59.0175,2.0462
26.6064,36.7607,42.4739,59.1569,2.0595
26.7354,36.8728,42.2777,59.0656,1.7525
26.8631,36.9890,42.0680,59.5373,1.8802
26.9918,37.1077,41.8657,66.2259,1.8225
27.1199,37.1711,41.6802,73.1416,1.5338
27.2472,37.2171,41.4213,75.1846,2.0650
27.3754,37.2717,41.2097,75.2393,1.7070
27.5050,37.3379,40.9396,75.1479,2.1474
27.6412,37.3840,40.7053,74.9351,1.7557
27.7743,37.4581,40.4464,74.7655,2.0269
27.9054,37.5355,40.1881,74.9143,2.0674
28.0347,37.5931,39.9671,75.1730,1.7673
28.1653,37.6465,39.7048,75.5332,2.0531
28.2949,37.7111,39.4841,75.4489,1.7768
28.4236,37.7783,39.2673,75.3702,1.7664
28.5528,37.8324,39.0210,74.9366,1.9568
28.6818,37.8853,38.8067,74.7534,1.7169
28.8131,37.9504,38.5645,74.8576,1.9245
28.9402,38.0036,38.3332,74.9411,1.8680
29.0671,38.0720,38.0520,75.0707,2.2876
29.2001,38.1209,37.8167,74.8920,1.8087
29.3299,38.1948,37.5662,75.0368,2.0211
29.4593,38.2484,37.3443,75.1136,1.7656
29.5881,38.3114,37.0927,75.0220,2.0158
29.7237,38.3622,36.8761,75.1320,1.6429
29.8552,38.4291,36.6291,75.5620,1.9497
29.9903,38.5113,36.3863,75.9045,1.9048
30.1331,38.5750,36.1202,75.7809,1.9208
30.2649,38.6581,35.8897,76.0357,1.8607
30.4033,38.7320,35.6145,76.7180,2.0600
