time,x,z,rotY,speed
23.2128,14.6460,38.5230,298.0797,1.3051
23.3428,14.7038,38.6609,298.2114,1.1523
23.4701,14.7729,38.7949,297.7731,1.1837
23.5989,14.8570,38.9542,297.4875,1.4030
23.7241,14.9308,39.1049,297.6238,1.3585
23.8496,15.0064,39.2344,297.4327,1.2003
23.9768,15.0791,39.3451,296.4342,1.0634
24.1064,15.1270,39.4466,296.3338,0.8961
24.2331,15.1959,39.5730,296.2166,1.1433
24.3635,15.2501,39.6958,296.2917,1.0305
24.4857,15.3079,39.8253,296.2581,1.1851
24.6088,15.3544,39.9702,296.0861,1.3148
24.7348,15.4414,40.1253,295.9805,1.4113
24.8589,15.5143,40.2380,295.9365,1.1578
24.9832,15.5915,40.3707,295.8506,1.2513
25.1084,15.6435,40.5104,295.8691,1.2076
25.2368,15.6894,40.6676,295.0211,1.2792
25.3597,15.7159,40.7874,293.8509,1.0247
25.4828,15.7582,40.9374,295.3330,1.2715
25.6062,15.8378,41.0635,297.1152,1.2090
25.7320,15.9316,41.2307,297.5720,1.5259
25.8586,15.9882,41.3806,297.2045,1.2695
25.9819,16.0384,41.4973,296.6530,1.0373
26.1051,16.0803,41.6152,297.0677,1.0280
26.2274,16.1207,41.7397,299.3842,1.0725
26.3509,16.2047,41.8940,306.6644,1.4296
26.4781,16.2820,41.9964,308.7432,1.0259
26.6037,16.3642,42.0920,309.1849,1.0249
26.7270,16.4581,42.2103,309.1536,1.2254
26.8580,16.5719,42.3542,309.4643,1.4228
27.0090,16.6686,42.5140,314.2324,1.2434
27.1407,16.7609,42.6344,314.8284,1.1559
27.2680,16.8728,42.7294,314.3297,1.1552
27.3931,16.9999,42.8878,315.6280,1.6529
27.5180,17.0826,42.9918,319.9695,1.0632
27.6453,17.1569,43.0816,327.7072,0.9163
27.7714,17.2830,43.2241,331.6627,1.5612
27.9089,17.4042,43.2859,331.9857,0.9899
28.0482,17.5566,43.3309,332.1253,1.1427
28.1852,17.7012,43.3795,331.3439,1.1338
28.3181,17.8527,43.4211,331.1940,1.1829
28.4503,17.9754,43.5017,331.3231,1.1112
28.5886,18.1059,43.5865,331.2440,1.1293
28.7225,18.2082,43.6699,331.2765,0.9911
28.8597,18.3655,43.7330,330.6715,1.2375
28.9890,18.5263,43.7989,330.0139,1.3438
29.1221,18.6354,43.8780,325.4355,1.0172
29.2497,18.6807,43.9073,320.8467,0.5383
29.3758,18.8058,43.9911,320.1804,1.1940
29.5011,18.9245,44.1087,320.4545,1.3334
29.6272,19.0449,44.2205,320.4887,1.3067
29.7594,19.2092,44.3067,320.2376,1.4070
29.8921,19.3468,44.4126,320.4701,1.3090
30.0235,19.4447,44.5206,321.0264,1.1215
30.1522,19.5637,44.6388,320.9795,1.3061
30.2795,19.6987,44.7356,321.2198,1.3290
30.4084,19.8271,44.8327,321.3298,1.2639
30.5400,19.9705,44.9387,321.7088,1.3668
30.6690,20.0821,45.0208,322.3277,1.0762
30.7968,20.1808,45.1165,322.5383,1.0972
30.9290,20.2833,45.2142,322.5638,1.0743
31.0606,20.4000,45.2898,322.4249,1.0597
31.1971,20.5319,45.3736,322.4747,1.1719
31.3295,20.6262,45.4642,322.6240,0.9894
31.4636,20.7493,45.5678,322.6133,1.2030
31.5955,20.8401,45.6563,323.0357,1.0243
31.7208,20.9300,45.7453,323.8285,1.0352
31.8460,21.0640,45.8097,329.2938,1.1959
31.9786,21.2064,45.8763,334.0818,1.1852
32.1064,21.3193,45.9314,333.9106,0.9927
32.2357,21.4770,46.0209,333.8166,1.4130
32.3662,21.6248,46.0642,334.3325,1.1950
32.4952,21.7863,46.1402,336.4830,1.3994
32.6198,21.9025,46.1938,336.1513,1.0575
32.7609,22.0580,46.2542,337.3583,1.1908
32.8839,22.1662,46.2748,342.3988,0.8964
33.0075,22.3013,46.3212,347.7948,1.1556
33.1355,22.4683,46.3470,347.8167,1.3209
33.2589,22.6142,46.3711,347.9883,1.1992
33.3825,22.7385,46.3766,348.6385,1.0185
33.5046,22.8657,46.3886,349.2806,1.0537
33.6274,23.0037,46.4019,349.2262,1.1428
33.7514,23.1641,46.4062,348.6818,1.2944
33.8771,23.3068,46.4165,348.5439,1.1391
34.0017,23.4510,46.4547,349.0361,1.2035
34.1241,23.5730,46.5164,350.2585,1.1351
34.2466,23.6954,46.5900,351.5937,1.1698
34.3688,23.7808,46.6214,351.2018,0.7787
34.4910,23.8910,46.6816,352.9077,1.0751
34.6137,24.0062,46.6938,356.3342,0.9782
34.7372,24.1225,46.6723,355.2448,0.9596
34.8612,24.2202,46.6744,354.7211,0.8107
34.9842,24.3390,46.6922,354.9929,1.0943
35.1076,24.4578,46.7082,355.0838,1.1262
35.2312,24.5982,46.7213,357.1353,1.3282
35.3552,24.6952,46.7323,1.7465,0.9084
35.4801,24.7741,46.7242,7.1684,0.7352
35.6056,24.8718,46.6974,9.8622,0.9154
35.7307,25.0037,46.6640,9.7194,1.2362
35.8567,25.1213,46.6368,9.6234,1.0941
35.9835,25.2394,46.6104,9.6441,1.0987
