time,x,z,rotY,speed
30.5664,30.8043,42.6521,86.9394,0.6148
30.7040,30.8560,42.6508,71.1217,0.3863
30.8429,30.8642,42.6625,68.7556,0.1084
30.9815,30.8683,42.6797,69.2533,0.1579
31.1205,30.8634,42.6761,69.7556,0.0462
31.2591,30.8621,42.6767,69.6647,0.0101
31.3985,30.8607,42.6770,69.6225,0.0103
31.5378,30.8614,42.6772,69.6233,0.0046
31.6783,30.8619,42.6774,69.6236,0.0043
31.8212,30.8625,42.6775,69.6238,0.0040
31.9612,30.8630,42.6777,69.6244,0.0038
32.1007,30.8634,42.6779,69.6249,0.0036
32.2391,30.8639,42.6780,69.6245,0.0037
32.3778,30.8847,42.6859,69.6373,0.1607
32.5154,31.0990,42.7759,69.6180,1.6916
32.6537,31.3267,42.8696,69.5738,1.7867
32.7909,31.5770,42.9528,69.6796,1.9242
32.9279,31.8216,43.0529,69.7367,1.9298
33.0650,32.0319,43.1353,69.5799,1.6479
33.2024,32.2819,43.2367,69.4944,1.9657
33.3383,32.5245,43.3321,69.2415,1.9199
33.4799,32.7779,43.4277,69.0170,1.9134
33.6191,33.0203,43.5261,68.9073,1.8822
33.7535,33.2823,43.6157,68.9854,2.0621
33.8885,33.5154,43.7234,69.0449,1.9131
34.0406,33.7626,43.7947,72.0304,1.6927
34.1746,33.9776,43.8716,81.8444,1.7050
34.3132,34.0930,43.8372,96.3405,0.8772
34.4456,34.2446,43.8302,106.1915,1.1482
34.5616,34.4695,43.7798,110.9163,1.9881
34.6954,34.7436,43.6720,111.4730,2.2040
34.8295,35.0134,43.5508,111.5905,2.2107
34.9835,35.2661,43.4677,111.5520,1.7319
35.1155,35.5109,43.3886,111.2269,1.9526
35.2507,35.7356,43.2812,111.2018,1.8505
35.4072,36.0051,43.1741,111.1117,1.8561
35.5428,36.2293,43.0945,111.1463,1.7555
35.6797,36.4573,43.0096,111.1338,1.7784
35.8150,36.7135,42.9052,111.1106,2.0458
35.9173,36.8985,42.8361,111.0116,1.9321
36.0509,37.1493,42.7439,110.8818,1.9994
36.1844,37.3673,42.6576,111.0338,1.7691
36.3512,37.6960,42.5481,111.0152,2.0768
36.4833,37.9131,42.4684,111.1156,1.7513
36.6187,38.1571,42.3876,114.6498,1.9035
36.7518,38.3344,42.3177,123.5518,1.4320
36.8806,38.4664,42.2833,135.6584,1.0656
37.0155,38.5953,42.1736,147.1681,1.2607
37.1514,38.7051,41.9631,150.9509,1.7503
37.2957,38.8508,41.7459,150.8270,1.8121
37.4300,38.9872,41.5106,150.9379,2.0256
37.5663,39.0346,41.3812,150.6655,1.0223
